gene_name,GSM6765206,GSM6765207,GSM6765208,GSM6765209,GSM6765210,GSM6765211,GSM6765212,GSM6765213,GSM6765214,GSM6765215,GSM6765225,GSM6765240
AL445255.1,0.808246742,0.968446043,0,0.521549298,0,0.4868371,0.387381207,0.548901719,0,0.972997176,0.8965595,0.917480047
AC005888.1,0,0,0,0,0,0,0,0,0,0,0,0
AC007432.1,0,0,0.144510194,0,0,0,0,0,0,0,0,0
AC026748.3,7.48521665,6.930460323,8.330824508,6.586494769,7.453087497,7.685155614,7.175116477,6.700856537,7.236715181,7.782209396,5.409586242,5.503629928
AL731702.1,0.393002439,0.235448927,0.073737944,0.760795443,0.249534544,0.315626665,0.502294662,0.177932227,0.060572562,0.0788518,0.145314564,0.223058057
AC002465.2,0,0,0,0,0,0,0,0,0,0,0,0
AL592078.2,0,0,0,0,0,0,0,0,0,0,0,0
Z97192.4,0.764468544,1.465585192,0.344244208,1.381239703,1.747421002,2.762807168,1.612155322,0.623004945,0.424172804,1.104354443,0.565331929,1.04134235
AC117373.2,0,0,0,0,0,0,0,0,0,0,0,0
AL158038.1,0,0,0,0,0,0,0,0,0,0,0,0
AC115220.3,0,0,0,0,0,0,0,0,0,0,0,0
AL360013.3,0,0.984020467,3.698108829,0,1.042889012,0,0,3.346374514,0.759459494,0,0,0
AC104634.2,0,0,0,0,0,0,0,0,0,0,0,0
AC110926.2,0,0,0,0,0,0,0,0,0,0,0,0
AC069547.2,0,0,0,0,0,0,0,0,0,0,0,0
AC090629.1,0,0,0,0,0,0,0,0,0,0.076410513,0,0
AC010378.2,0.942050887,0.645011979,1.212029918,3.299980105,1.367199012,1.459111673,2.19305652,1.279543298,2.240168973,1.6201079,1.79140063,2.444268835
AC011228.2,0,0,0,0,0,0,0,0,0,0,0,0
AL132799.1,0,0,0,0,0,0,0,0,0,0,0,0
AC004863.1,0,0,0,0,0,0,0,0,0,0,0,0
AC113410.4,0.338800655,0,0.762818588,1.311737378,0.860477786,0.816288986,0.649529406,0,0.939934187,0.407860698,1.753824675,0.384589042
AL391839.3,0,0,0,0,0,0,0,0.638471455,0,0.282942694,0,0.533597182
AC089985.1,0,0,0,0.216533311,0,0,0,0,0,0,0,0
AC002458.1,0,0,0,0,0,0,0,0,0,0,0,0
AC007682.1,0,0,0,0,0,0,0,0,0,0,0,0
AL355501.1,0,0,0,0,0,0,0,0,0,0,0,0
AL390791.1,0,0,0,0,0,0,0,0,0,0,0,0
AC017050.1,0,0,0,0,0,0,0,0.158490525,0.107908246,0,0,0
AL442067.3,0.237820273,0.284957663,0.535458603,0.153461796,0.226503837,0.429744011,0.341951658,0.403775079,0.384874265,0,0.131902805,0.202470988
AL133334.1,4.471089974,2.922156294,0.915161519,2.098273587,3.096972871,3.427586818,3.506612805,1.104158306,1.879414957,3.425203519,1.502915708,0.922791074
AC018716.2,0,0.091201897,0.085687888,0,0.193316012,0,0,0,0,0,0,0
AC097637.3,0,0,0,0,0,0,0.298812363,0,0,0,0,0
AC093796.1,0,0,0,0,0,0,0,0,0,0,0,0
AL360013.4,0,0,0,0,0,0.260872617,0,0,0,0,0,0
AL445242.1,0,0,0.494301675,0.18888836,0.185861408,0,0.140296998,0.198794526,0.676746084,1.233358849,0,0.498422589
AC004817.5,0.158860714,0.507594268,0.178839539,0.136680529,0.134490212,0.318959073,0.152279377,0.359621695,0.440727059,0,0.078319363,0.240440661
AL157996.2,0,0,0,0,0,0,0,0,0,0,0,0
AL773573.1,0,0,0,0,0.141985686,0,0,0,0,0,0,0
AC090936.1,1.037681316,0,2.336366785,0.446399953,0,0.83337878,0.331563964,1.879244801,1.279483483,0,0.255791811,0.785281567
AC009486.2,0,0,0.352102789,0.201824478,0,0,0.149905311,0,0.144618679,0.188260868,0,0
AL161731.1,0,0,0,0,0,0,0,0,0,0,0,0
BX004807.1,0,0,0,0,0,0,0,0,0,0,0,0
AC020558.6,0,0,0,0.442044832,0,0,0,0,0,0,0,0
BX842570.1,0.093341889,0,0.210161718,0,0.118533746,0,0,0,0,0,0,0.105956901
AC109472.1,0,0.348019648,0,0,0,0,0,0,0,0,0,0
AL020997.4,0.190935243,0,0,0,0,0,0,0,0.17657046,0,0,0
AC007656.4,0,0,0,0,0,0,0,0,0,0,0,0
AC025048.7,0,0.272939984,0,0.293979531,0,0,0,0,0,0.274222643,0,0
AC099654.15,0,0,0,0,0,0,0,0,0,0,0,0
AF111169.4,0,0,0,0,0,0,0,0,0.171782505,0,0,0
AL591115.1,0.101947638,0,0,0,0,0,0,0,0.09427773,0,0.075391271,0
AL354916.1,0,0,0,0,0,0,0,0,0,0,0,0
Z97056.3,0,0,0,0,0,0,0,0,0,0,0,0
AC016575.2,0,0,0,0,0,0,0,0,0,0,0,0
AL512603.1,0,0,0,0,0,0,0,0,0,0,0,0
AC091178.2,0,0.574782237,0,0,0.304584152,0.2889426,0.229914551,0.651557121,0.221806274,0.57748338,0.532116868,0.544533418
AL035661.2,0,0,0,0,0,0.33467041,0,0.377335999,0,0,0,0
AL355334.2,1.425714431,0.341659898,0.963010066,0,1.448398141,0.6870087,0.546659774,1.16188841,1.054762019,1.029796504,0.63259782,0.647359018
AL353688.1,0.576726372,1.036555441,0.32462865,0,0,0,0,0.391670118,0,0,0,0
AC109782.1,0,0.103644903,0,0,0.109845409,0,0,0,0,0,0,0
AP006222.2,0,0,0,0,0,0,0,0,0,0,0,0
AC016590.4,0.412431341,0.164725893,0.541683342,0.53227131,0.349161079,0.414037915,0.065890832,0.653550382,0.826372225,0.331000018,0.203331327,0.156056934
AC021573.1,0,0,0,0,0,0,0,0,0,0,0.105916854,0.162582517
AL499602.1,5.563901405,5.60002773,9.019634688,4.59558494,6.500289201,5.898367083,7.680093339,8.464047106,6.58599422,4.822581092,7.735371386,6.315854124
AL355596.2,0,0,0,0,0,0,0,0,0,0,0,0
AC012081.2,0,0,0,0,0,0,0,0,0,0,0,0
AC091893.2,0,0,0,0,0,0,0,0,0,0,0,0
AL162400.3,0,0,0,0,0,0,0,0,0,0,0,0
AC016769.5,0,0,0,0,0,0,0,0,0,0,0,0
AC009560.3,0,0,0,0.181510647,0,0,0,0,0,0,0,0
AC083870.1,0,0,0.267050933,0,0,0,0.227390151,0,0,0,0.613986763,0
AP006287.3,0.518202478,0.931369926,0.291686628,1.337552628,1.316118237,0,0.248367102,0.70384999,1.437648415,0,1.532863106,0.294118373
AC006538.4,0,0,0,0,0,0,0.106837277,0,0,0,0,0
AC024730.1,0,0,0,0,0,0,0,0,0.219556337,0,0,0
AC092850.2,0,0,0,0,0,0,0,0,0,0,0,0
AP002755.1,0,0,0,0,0,0.414139271,0,0.466935979,0,0,0,0
AL583809.1,0,0,0,0,0,0,0,0,0,0,0,0
AC068408.2,0.750977922,0.899826203,0.422711638,1.938378407,1.907315734,0.452341958,1.079799219,3.0600537,1.041718504,0,0.555355484,0.852471434
AC069280.2,0,0,0,0,0,0,0.23462304,0,0.113174356,0,0,0
AC108052.1,0.192373797,0,0.216567332,0.248271755,0,0,0.184404068,0,0.177900786,0,0,0.218372819
AC010251.1,0,0.281973188,0,0.15185453,0,0.14174771,0,0,0,0,0,0
AL445668.1,0,0,0,0,0,0,0,0,0,0.437974765,0,0
AL034427.1,0,0,0,0,0,0,0,0,0,0,0,0
AC027250.2,0,0,0,0,0,0,0,0,0,0,0,0
AL035252.5,1.513647716,0,0.568002943,1.519363674,1.06786839,0.810423436,0.806077661,2.055916318,2.021890366,0.607394944,1.616849318,0.763651057
AC133485.7,0,0,0,0,0,0,0,0,0,0,0,0
AL355672.1,0.540126429,0.215727564,0,0,0,0.21689217,0,0,0.166496889,0,0,0.204374562
AL592156.2,0,0.230661412,0,0,0,0,0,0,0,0,0,0
AC079030.1,0,0,0,0,0,0,0,0,0,0,0,0
AC095038.4,0,0,0,0,0,0,0,0,0,0,0,0
AC007130.1,2.871837862,2.752842534,1.293203701,3.706306361,2.917529998,1.383851879,2.202289887,5.460954728,1.59346716,1.382889647,1.699001643,3.259962333
AL132718.1,0,0,0,0,0,0,0,0,0,0,0,0
AC009501.3,0,0.287391119,0,0,0,0,0,0,0,0,0,0
AC011246.1,0.222159971,0.133096698,0.062524877,0.143356441,0,0,0,0.452624119,0.051361508,0.066861087,0.08214473,0
AL117344.2,0.366187409,0.175507171,0.412240293,0.094518061,0.744027207,0.441136616,0.140406748,0.497375091,0.338637741,0.264497929,0.324958984,0.33254166
AL121762.1,0,0,0,0,0,0,0,0,0,0,0,0
AC021451.2,0,0,0,0,0,0,0,0,0,0,0,0
Z80897.1,0,0,0,0.171141059,0,0,0,0,0,0,0,0
AL590483.4,0,0,0,0,0,0,0,0,0,0,0,0
AC006398.1,0.659309256,0.789988262,0,0.425442209,0,0.794253015,0.631995161,0,0,0,0,0
AC103858.3,0,0,0,0,0,0,0.067341155,0,0,0,0,0
AC010789.2,0.93310878,0,0,0,0,0.749394872,0,0,0,0,0,0
AC067942.4,0,0,0,0,0,0,0,0,0,0,0,0
AL023553.1,0,0,0,2.979261058,0,0,0,0,0.711603143,0,0,0.873491277
AC117509.1,0,0,0,0,0,0,0,0,0,0,0.840902635,0
AC069214.1,0,0,0,0,2.015073685,0,0,0,0,0,0,0
AC022325.2,0.76634582,0,0.862723888,0,0.973173376,1.384795844,1.836493443,1.04089139,1.41738143,1.845110607,0.566720193,0.869916279
AC092079.2,0,0,0,0,0,0,0,0,0,0,0,0
AL359764.1,0,0,0,0,0,0,0,0,0,0,0,0
AP001924.2,0,0,0,0,0,0,0,0,0,0,0,0
AL132982.1,0.439539504,0.263329421,0.494817379,1.701768836,0.55816595,0.264751005,0.210665054,0.298502891,0.609706918,0.793700748,0.325043742,0
AP006219.2,0,0,0,0,0,0,0,0,0,0,0,0
AL512643.2,0,0,0,0,0,0,0,0,0,0,0,0
AC018545.1,0.095241012,0.114118345,0.214437643,0.24583029,0.12094542,0.114734413,0.547772001,0.646806874,0.352302675,0.343963905,0.563453241,0.324338063
AL645768.1,0,0,0,0,0,0,0,0,0,0,0,0
AC008462.1,0,0,0,0,0,0,0,0,0,0,0,0
AC092745.4,0.257990578,0.103041947,0.193624192,0.110984924,0.109206382,0.207196439,0.164868303,0.350416437,0.397634947,0.103526185,0.063595515,0.097619203
AC087468.2,0,0,0,0.165969213,0,0,0.123273781,0.34934679,0.118926349,0,0.095102084,0
AC004947.3,0.458182289,0,0,0,0,0.551960497,0,0,0,0,0,0.52010492
AC000050.1,0,0,0,0,0,0,0,0,1.086757937,0,0,0
AC026408.1,0,0,0,0,0,0,0,0,0,0,0,0
AC018695.8,0.21538784,0,0,0,0,0,0.206464677,0,0,0,0.159281404,0.244497175
Z95118.2,3.130669109,2.545447849,2.64329395,1.587278815,0.851914114,1.885718544,1.822017897,2.126120113,1.137375246,2.42280945,1.240264436,1.776887112
AL031768.2,0,0,0,0,0,0,0,0,0,0,0,0.090012512
AC010982.2,0,0,0,0,0,0,0,0,0,0,0,0
AL355870.2,0,0,0,0,0,0,0,0,0,0,0,0
AC142116.2,0,0,0,0,0,0,0,0,0,0,0,0
AC106719.1,0,0,0,0,0,0,0,0,0,0,0,0
AP000696.2,0,0,0,0,0,0,0,0,0,0,0,0
AL354743.1,0,0,0,0,0,0,0,0,0,0,0,0
AC009236.1,0,0,0.249359862,0,0,0,0.21232645,0,0.204838444,0,0,0
AC079851.1,0,0,0,0,0,0,0,0,0,0,0,0
AC107881.1,0,0,0,0,0,0,0,0,0,0,0,0
HIST1H3B,0.555070638,0.665088932,0,0.716357237,0,0,0,0,0,0.668214464,2.46288084,1.890262744
AL022151.1,1.257071739,0.699321451,1.364623439,1.04293186,0.399085086,0.865349833,0.989815951,0.670772641,0.996426395,0.486420823,1.062419186,0.91733339
AC092567.2,0,0,0,0,0,0,0,0,0,0,0,0
AC023787.2,0.136674327,0,0,0,0,0,0,0,0,0,0,0
AC007652.2,0,0,0,0,0,0,0,0,0,0,0,0
AL161665.2,0,0.258078988,0.969902776,0.833918931,0.547036875,0,0.206464677,0.292551146,0.199183395,0.518583618,0.318562808,0.48899435
AC099506.3,0,0,0,0,0,0,0,0,0,0,0,0
AC090398.2,0.574367572,0.917614178,0.862135801,1.729609635,1.945019999,1.153209899,1.284669101,2.340409169,0.354103813,1.152408039,1.132667762,1.738646578
AC108057.1,0,0,0,0,0,0.32945646,0.262151839,0,0.252906667,0,0.202242406,0
AC097015.1,0,0,0,0,0,0,0,0,0,0,0,0
PARTICL,2.563919645,1.11712863,0.524793867,0,1.775940459,1.684739176,2.68112802,0.633172937,1.939930559,1.683567728,1.551308346,0.264584495
AL078604.4,0.293485625,0,0,0,0,0,0,0,0,0,0,0
AC021683.6,0.259460271,0.310886836,0.146045406,1.004554537,0.164742745,0.312565159,0,0.528618976,0.839790314,0.468521735,0.287810094,0
AC139019.1,0.250103066,0.099891659,0.281556816,0.537958982,0.423470516,0.200861849,0.319655611,0,0.77095621,0.100361092,0.308256086,0.378538814
AL591506.1,0.698919374,1.674898684,0.224805051,0.773146311,1.141134867,0.841970313,0.765673484,0.542462417,0.831004736,0.961582705,0.369184058,0.793377253
AL512655.1,0.795653663,0,0,0,0,0,0,1.621048277,0.367896809,0.957837164,1.176787257,0
AC008798.2,0,0.143267348,0,0,0,0,0.114614704,0,0,0,0.176843721,0
AC073973.1,0,0,0,0,0,0,0,0,0,0,0,0
AL096854.1,2.335681854,0.699656964,3.286780716,1.507179884,2.224540804,2.11030219,3.358377614,3.965558156,3.779929375,2.811779782,1.2954446,0
AC105941.1,0,0,0,0,0,0,0,0,0,0,0,0
AC124242.3,0,2.796689749,0.43793394,1.004090754,2.470000293,2.343156402,0.745789304,1.58512477,0.719487942,1.404916283,0.863031652,0.441584925
AC138409.3,0,0,0.113941731,0.130622257,0,0,0,0,0.280794754,0,0,0
AL359502.2,0,0.175278646,0.329362818,0.377579961,0.371529211,0.352449776,0.560895706,0.993454934,0.135278722,0.176102354,0.649071721,0.166054331
AC092645.2,0,0,0.07816769,0,0.088175041,0,0,0,0,0,0.051348072,0
AL079338.1,0,0,0,0,0,0,0,0.166080407,0,0,0.090423575,0
AL157938.4,0,0,0,0,0,0,0,0,0,0,0,0
AL596214.1,0.044974498,0,0.050630633,0.174128148,0.057112577,0.270898146,0,0,0.166363585,0.16242587,0.066518159,0.051052733
AP001631.2,0,1.146626916,0,0.617507261,0,0.576408491,0,1.299784309,0,1.728023094,0,0.543141936
AL591002.1,0,0,0,0,0,0,0,0,0,0,0,0
AL355836.2,0,0,0,0,0.071908879,0,0,0,0,0,0,0
AL390839.1,0,0,0,0,0.345274,0,0,0,0,0,0,0
AL357075.3,0.597586687,0,0.224247025,0.514151436,0,0,0.190943219,0.270557939,0.368418648,0,0,0
AC021451.3,0,0,0,0,0,0,0,0,0,0,0,0
AP003065.2,0,0,0,0,0,0,0,0,0,0,0,0
AC091838.1,0,0,0.360945554,0,0,0,0,0,0,0,0,0
AC104088.2,0,0,0,0,0,0,0,0,0,0,0,0
AC098679.5,1.341105184,0.918240109,1.725447776,0.989022543,1.21646672,2.077193766,1.469194754,0.260222848,1.063036073,1.15319413,0.708400242,0.869916279
AC099845.1,0,0,0,0,0,0,0,0,0,0,0,0
AC011092.3,0,0,0,0,0,0,0,0,0,0,0.223817835,0
Z98742.4,0,0,0,0,0,0,0,0.624364476,1.275295321,0,0,0
AC078983.1,0.161139267,0.579234079,0,0.207961424,0.204628825,0.970601791,0,0.218867868,0.298032297,0,0.119164057,0
AL593844.1,0,0,0,0,0,0,0,0,0,0,0,0
AC006348.1,0,0,0,0,0,0,0,0,0,0,0,0
AC023511.3,0,0,0,0,0,0,0,0,0,0,0,0
AC092825.1,0,0,0,0,0,0,0,0,0,0,0.556844372,0
AC007879.5,0,0,0,0,0,0,0,0,0,0,0,0
AC245427.2,0,0,0,0,0,0.262085038,0.208543717,0,0,0,0,0
AC104304.3,0.429458323,0,0.483468356,0,0,0.517357469,0,0,0.397148543,1.03399547,0,0.974997909
AL359511.2,0,0,0,0,0,0,0,0,0,0,0,0
AL592146.2,0,0,0,0.141592485,0,0,0,0,0.101459042,0,0,0.124540749
AL136225.1,0,0,0,0,0,0,0,0,0,0,0,0
AL356608.3,0,0,0.285111186,0,0,0,0,0,0.234206625,0,0,0
AC121334.4,0.485926891,0,0,0,1.234145475,0,0,0,0,0,0,0
AC117528.1,0,0,0,0.242946891,0,0,0,0,0,0,0,0.21368922
AC092819.2,0,0,0,0,0,0,0,0,0,0,0,0
AC023483.1,0,0,0.504690032,0.289287121,0.284651271,0,0,0,0,0,0,0
AC034159.2,0.49579125,0,0.279071761,0.9597796,0,0.597267051,0.475251436,0.673409876,0.687736488,0.596851754,0.183321228,0.281398337
AL450992.3,0.424910352,0,0,0,0,0,0,0.577135695,0,0,0,0
AL161753.1,0,0,0,0,0.136236838,0,0,0,0,0,0,0
AC105101.2,0,0.151729035,0.142555593,0,0,0.152548145,0.121384102,0,0.234206625,0.304884147,0,0
AC023494.1,0,0,0,0,0,0,0,0,0.31143303,0,0,0
AC104472.4,0.659309256,0,0,0,1.674497851,1.191379523,0.631995161,0,0.304853459,0.793700748,0.487565612,0
AC084018.4,0,0,0,0,0,0,0,0,0,0,0,1.54394342
AL133335.2,0,0,0,0,0,0,0,0,0,0,0,0
AC104841.1,0,0,0,0,0,0,0,0,0,0,0,0
AC005697.3,0,0,0,0,0,0,0,0,0,0,0,0
AL132775.1,4.905951841,3.778933248,3.747709166,6.557595821,4.895007442,5.276852534,3.694983563,5.235625253,2.592490551,2.531128026,3.627999141,2.386707295
AC006197.2,0.532952074,0,1.49994452,0.343905846,0.169197363,0.48152531,1.149463685,0.180970918,0.36964205,0.481190492,0.59118487,0.151244932
AL024495.1,0,0,0,0,0,0,0,0,0,0,0,0
AP006261.1,0,0,0,0,0,0,0,0,0,0,0,0
AL133493.2,0,0,0,0,0.24412597,0.231589175,0,0.261113412,0,0,0,0
AL512358.1,0.344198214,0.824840686,0,0.444211718,0,0.414646795,0,0,0,0,0.25453793,0
AC098595.1,0.718633031,1.291605543,0.67417549,1.236594498,0.608388985,1.154291802,0.918481667,0.813404466,0.443045027,0.865116892,0.442863435,1.087673573
AL645507.1,0,0,0,0,0,0,0,0,0,0,0,0
AC100756.4,0,0,0,0,0,0,0,0,0,0,0,0
AC110611.1,0,0.115568338,0,0,0,0,0,0,0,0,0,0
AC007563.4,0,0,0,0,0,0,0,0,0,0,0,0
AC021660.4,1.248292191,0.99714074,3.278989829,1.611007832,1.056794199,1.503785709,1.196577505,1.69549642,1.539171242,1.001826722,1.230832301,4.250990882
AC012101.1,0,0,0,0,0,0,0,0,0,0,0,0
AC007100.2,0,0,0,0,0,0,0,0,0,0,0,0
AC115100.1,0,0,0,0,0,0,0,0,0,0,0,0
AC097468.4,0,0,0,0,0,0,0,0,0,0,0,0
AL135818.3,0,1.313307316,0,0,0,0,0,0.372182141,0.253400143,0,0.607911076,0.622096227
AC010201.3,0.721401737,0,0.812127495,0.310339694,0,0.289684747,0,0,0.222375982,0,0.355655738,0.545932048
AL589166.1,0,0,0,0,0,0,0,0,0,0,0,0
AL356433.1,1.029566506,0,0.231809608,0.265745427,0.522973669,0.248058493,0.789530612,0.839046982,1.332951634,0.247886011,0.456824672,0.934968669
AC007405.4,0.510664987,0,0.574887827,0,0,0,0,0,0,0,0,0
AL353774.1,0,0,0,0,0,0,0,0,0,0,0,0
AC006213.7,0.322834187,0,0.726869666,1.249919869,0,0.388910097,0.618919399,0,0.895638438,0.388639677,0.954956096,0
AC011416.4,0,0,0.043793394,0,0,0,0,0,0,0.046830543,0,0
AL008730.1,0,0,0.162314325,0,0.183094478,0,0,0,0,0.520713325,0,0
AC084167.1,0,0,0,0,0,0,0,0,0,0,0,0
AC131944.1,0,0,0.177136305,0,0,0,0,0,0.145509886,0,0,0
AC119673.2,0.090165568,0.108036918,0.050752537,0.174547397,0.057250087,0,0.086430157,0.122467639,0.166764139,0.054272314,0.13335663,0.102351305
AC064843.1,0,0,0,0,0,0,0,0,0,0,0,0
AC034111.2,0,0,0.107328006,0,0,0,0,0,0,0.114771391,0,0
AC005041.4,1.032594643,0,0.697474202,0.533054062,1.049023654,1.492728461,1.385742332,0,0.381963452,0.248615087,0.916336548,0.468859288
AC069421.2,0,0,0,0,0,0,0,0,0,0,0,0
AC113370.1,0.086820941,0,0.195479632,0.224096916,0,0.104590969,0.083224092,0,0.080289072,0.209036488,0,0
AC090469.1,0,0.576752356,0,0.310605623,1.22251257,0,0.461405208,0,0.667699607,0,0.177980249,0
AP005900.1,0,0,0,0,0,0,0,0,0,0,0,0
AL096828.5,0,0,0,0,0,0,0,0,0,0,0,0
AC005803.1,0,0,0.440987873,0.505546391,0.248722484,0,0,0,0.181126323,0.235785578,0,0.222332159
AL133240.2,0,0,0,0.266723151,0,0,0,0,0,0,0,0
AL133405.1,0,0,0,0,0,0,0,0,0.316364369,0,0.50597552,0.776673121
AC008751.3,0,0,0,0,0,0,0,0,0.450147569,0,0,0.27627757
AL160400.1,0,0,0,0,0,0,0,0,0,0,0,0
AC146507.3,0,0,0,0,0.582315171,0.552411077,0.219779542,0.62283542,0.212028691,0,0.508660288,0.260264748
AC006112.1,0,0,0,0,0.124665516,0.118263469,0,0,0.181569484,0,0.072598025,0
AL512356.4,0.27644266,0.331235236,0.622417923,0.356768467,0,0,0.794970291,1.12643709,0,0,0.408864076,0.313803461
AC093765.2,0,0.10039827,0,0,0,0,0,0.11380868,0.154973238,0.100870083,0,0.095114653
AC123595.2,0,0,0,0.264195891,0.51992426,0,0,0.278051527,0,0,0.605547962,0
AC004879.1,0,0,0,0,0,0,0,0,0,0,0,0
AC108073.3,0,0.081171008,0.15252692,0,0,0,0.064937274,0,0.12529433,0.163104929,0.200388761,0.230697769
AC091646.1,0.125695119,0,0.2122544,0.24332743,0,0.227132547,0.060243889,0.341451506,0.116238598,0.15131641,0.139429146,0
AP000248.1,0,0,0,0,0,0,0,0,0,0,0,0
AC008443.9,0,0,0,0,0,0,0,0,0,0,0,0
AC013267.2,0,0,0,0,0,0,0.148910364,0,0.14365882,0,0,0
AL121933.2,0,0.614114963,0,0.661453945,0.325427046,0,0,0,0,0,0,0
AC008459.1,0,0,0,0,0,0,0,0,0,0,0,0
AC068931.1,0,0,0,0,0,0,0,0,0,0,0,0
AC006566.2,0,0,0,0,0,0,0,0,0,0.152442073,0,0
AL139234.1,0.590054082,0.353503151,0.332130572,0,0.374651305,1.066234615,0.565609115,0,0,0,0,0.334899492
AL021918.5,0.894070123,0,0.287574629,0.329674181,0.486586688,0.30773241,0.489731585,0.346963797,0.236230238,0.153759217,0,0
AC092125.2,0,0,0,0,0,0,0,0,0.080738311,0,0,0
AC092636.1,0,0,0,0,0,0,0,0,0,0,0,0
AL158011.1,0,0,0,0,0,0,0,0,0,0,0,0
AC008875.2,0,1.942481961,1.140650451,1.569163472,0.772008749,0.73236317,0.38849919,0.550485851,0.187399096,0,0.449573487,0.690095922
AC008453.2,0,0,0.170728026,0,0,0,0,0,0,0.182568315,0.112150621,0
AC005153.1,0,0,0,0,0,0,0,0,0,0.268559586,0,0
Z99716.2,0,0.623212963,0,0,0.660496375,0,0,0,0.480991013,0,0,0
AC068633.2,0,0,0,0,0,0,0,0,0,0,0,0
AC092933.2,0,0,0,0,0,0,0,0,0,0,0,0
AC025160.1,0.031533147,0,0,0,0,0,0.030226781,0,0,0,0,0
AL513524.1,0,0,0,0,0,0.987407931,0,0,0,0,0,0
AC104689.2,0,0,0,0,0,0,0,0,0,0,0,0
AP000648.9,0,0,0,0,0,0,0,0,0,0,0,0
AL663058.2,0,0,0,0,0,0,0,0,0,0,0,0
AC010641.2,0,0.302367475,0,0.325675438,0.160228231,0.151999903,0.241895722,0,0,0.303788427,0.093307705,0
AL391730.2,0,0,0,0,0,0,0,0,0,0,0,0
AC008532.1,0.894476888,0,0,0,1.135885485,0.538776727,0.428710093,1.822388668,1.654363994,0,0.992211549,0
AL450467.1,0,0.305940909,0.574887827,0,0,0,0,0.346806086,0,0.307378653,0,0
AC025253.2,0,0,0,0.384794864,0,0,0,0,0,0,0,0
AL096712.2,0,0,0,0,0,0,0,0,0,0,0,0
AL121935.3,0,0,0,0,0,0,0,0,0,0,0,0
AC068700.2,0,0,0,0,0.077034134,0,0,0,0.056098304,0,0,0
AP006545.3,0.186497837,0.223462815,1.049761968,0.240688421,0.236831369,0.449338359,0,0.506622436,0.517400691,0.898051843,0.413750898,0.211702733
AC007649.1,0,0,0,0,0,0,0,0,0,0,0,0
AC073225.1,0,0.032405874,0,0,0,0,0,0.055101593,0,0,0.010000142,0.015350232
AL713998.3,1.97098767,0.59041228,2.218865298,1.907772432,0.625733407,2.96799811,1.889332903,1.338549806,0.455675697,0.593186875,2.186346851,0.559340906
AF235103.3,0.335883452,0.563440564,0.75625043,0.693569504,0.76776187,0.566482299,1.481054434,0.456214655,0.310613665,0.808697725,0.943878514,1.525110338
AC025262.4,0,0,0.22895605,0,0,0,0,0,0,0,0,0
AL512424.1,0,0,0.395235381,0,0,0,0,0,0,0,0,0
AL358976.2,0,0.352762054,0.662868564,1.139864032,0,0.709332882,0.846635027,0.799762462,0,0.354419831,0,0
AL158077.2,0,0,0,0,0,0,0,0,0,0,0,0
AL136040.2,0,0,0,0,0,0,0,0,0,0,0,0
AC022535.2,0.654698701,0.392231935,0.368517838,0.422467089,0.831394038,0,0.313787807,0,0,0,0,0
AP002748.6,0.147591037,0,0.332305102,0.190476491,0,0.355598302,0.565906335,0.400931891,0.409461609,0.177675522,0,0.335075477
AC090946.1,0,0.606369369,0.569708657,1.306222566,0.642645121,0.609642855,0.242549494,0.343681707,0.233995628,1.218437906,0.374239551,0.574458227
AC011351.1,0,0,0,0,0,0,0,0,0,0,0,0
AL590009.1,0,0,0,0.233855976,0,0,0,0,0.335142125,0,0,0
AC118469.2,0,0,0,0,0,0,0,0,0,0,0,0
AC105230.1,0,0,0,0,0,0,0,0,0.208538858,0.135735254,0,0
AL161935.3,0,0,0,0,0,0,0,0,0,0,0,0
AC026316.5,0,0,0,0,0,0,0,0,0,0,0,0.178813413
AC090826.3,0,0.399685273,0.187760276,0,0.211798125,0.200921487,0,0.226536042,0.308474046,0.200781781,0.616695222,0
AC092623.1,0.314167498,0,0,0.810909982,1.595830167,0,0,0,0,0,0,0
AC027612.5,0,0,0,0,0,0.226170979,0,0,0,0,0,0
AC084198.2,4.61516479,2.764958919,5.195582475,3.828979881,5.651430247,3.375575315,2.843978226,3.582034691,4.267948426,3.770078554,3.291067883,2.619448607
AC108075.1,0,0,0,0,0,0,0,0,0,0,0,0
AC044893.2,0,0,1.474071351,1.689868355,1.662788076,0.788698798,1.255151229,0,1.8163297,0,3.389092438,0
AC005682.2,0,0,0,0,0,0,0,0,0,0,0,0
AC079140.6,0.248114614,0.594584805,0.837954872,0,0.315077776,1.195589345,0.237835635,0.33700238,0.45889602,0.298689504,0.917415861,0.563293845
AC010896.1,0.100958211,0.241937455,0.113655034,0.130293588,0.769233736,0,0,0.274253555,0,0,0.07465958,0.343807674
AP003783.1,0,0,0,0,0,0,0,0,0,0,0,0
AL138997.1,0,0,0,0,0,0,0,0,0,0,0,0
AC188617.1,0,0.060267729,0,0,0,0.060593085,0,0,0,0,0,0
AC105343.2,0,0,0,0,0,0,0,0,0,0,0,0
AC002331.1,0,0,0,0,0,0,0,0,0,0,0,0
AC113348.3,0,0,0,0,0,0,0,0.23289786,0,0,0,0
AC093001.2,0.477662828,0,0,0,0.606578303,1.726284615,0.457874045,0.648786896,0,0.575028093,1.766181555,1.08443645
AL589863.2,0,0,0,0,0,0.425599729,0,0,0,0,0,0.401036876
AC108452.1,0,0,0,0,0,0,0,0,0,0,0,0.322044764
