gene_id,log2FoldChange
ENSG00000140519,0.467719835
ENSG00000140521,1.381709393
ENSG00000140525,-1.54434662
NA.585,NA
NA.586,NA
ENSG00000140553,-0.919600599
ENSG00000140575,-0.910537353
ENSG00000140577,1.462442938
NA.587,NA
ENSG00000140740,-0.621649028
ENSG00000140743,1.182853457
ENSG00000140829,1.107515407
ENSG00000140830,1.251889764
NA.588,NA
ENSG00000140848,2.635342116
ENSG00000140854,-1.267961479
NA.589,NA
ENSG00000140931,3.075885893
NA.590,NA
ENSG00000140941,1.805455922
ENSG00000140945,-3.712520405
ENSG00000140961,4.145435752
ENSG00000140983,1.076160298
NA.591,NA
ENSG00000140988,-2.575678852
ENSG00000140990,-2.734206139
ENSG00000141002,1.17410383
NA.592,NA
ENSG00000141086,1.835957345
ENSG00000141198,0.76690974
ENSG00000141232,-0.687749286
NA.593,NA
ENSG00000141258,2.173353927
NA.594,NA
ENSG00000141384,1.870836379
ENSG00000141401,-3.676967474
ENSG00000141424,-1.571691088
ENSG00000141429,-1.421189682
NA.595,NA
NA.596,NA
ENSG00000141441,-2.051867579
ENSG00000141448,4.460812128
ENSG00000141449,2.446316982
ENSG00000141452,0.732289121
ENSG00000141458,0.541636316
ENSG00000141497,2.656278177
ENSG00000141503,-0.62245968
ENSG00000141504,1.274716478
ENSG00000141505,3.765345651
ENSG00000141524,2.323821983
ENSG00000141526,3.40817966
NA.597,NA
ENSG00000141551,1.869162419
ENSG00000141552,-1.115152931
ENSG00000141579,-4.036904164
ENSG00000141582,-1.274258813
ENSG00000141644,0.838129156
ENSG00000141646,1.111311315
ENSG00000141664,2.158365314
ENSG00000141682,1.273325711
ENSG00000141741,-1.055515865
NA.598,NA
NA.599,NA
ENSG00000141858,0.91736879
ENSG00000141867,1.326533417
ENSG00000141971,-1.750490017
NA.600,NA
ENSG00000142089,-4.994721672
ENSG00000142102,5.211543253
ENSG00000142156,1.642990174
ENSG00000142173,6.623693097
NA.601,NA
ENSG00000142188,-1.281697466
ENSG00000142192,-1.503699747
ENSG00000142227,3.308096989
ENSG00000142230,-0.661411927
ENSG00000142273,-0.653094767
ENSG00000142279,2.0124801
ENSG00000142327,1.28371924
ENSG00000142330,2.153186114
ENSG00000142396,0.862021419
ENSG00000142409,1.198361579
ENSG00000142507,-1.149097968
ENSG00000142528,1.793058748
ENSG00000142534,-1.480538758
ENSG00000142541,-1.785252796
NA.602,NA
ENSG00000142627,2.236370503
ENSG00000142657,-1.282676331
NA.603,NA
ENSG00000142669,-2.233713968
ENSG00000142675,2.241585338
ENSG00000142676,-2.009323506
ENSG00000142677,-3.398170573
ENSG00000142686,2.136881708
NA.604,NA
ENSG00000142751,0.760656006
ENSG00000142798,1.023314262
ENSG00000142864,-1.529856543
ENSG00000142867,1.931392468
ENSG00000142871,0.569254651
ENSG00000142892,-2.258636934
NA.605,NA
ENSG00000142937,-2.380283531
ENSG00000142945,-1.573249981
NA.606,NA
ENSG00000142961,1.443194177
ENSG00000142973,-4.438901649
NA.607,NA
ENSG00000143036,-2.149740043
ENSG00000143061,-1.99629672
ENSG00000143067,2.078632582
ENSG00000143107,2.814217504
ENSG00000143126,-1.756585177
ENSG00000143149,-1.334925929
ENSG00000143162,-3.265607924
ENSG00000143164,0.709715224
NA.608,NA
ENSG00000143217,-1.913753064
ENSG00000143222,-1.331222109
ENSG00000143252,-1.506931907
ENSG00000143256,0.251824173
ENSG00000143314,-1.741774229
ENSG00000143320,-2.731650783
ENSG00000143322,3.213552096
ENSG00000143337,0.688711636
NA.609,NA
ENSG00000143367,-1.486962552
ENSG00000143375,-1.904031781
ENSG00000143382,-1.517041354
ENSG00000143384,0.838947654
ENSG00000143387,-1.027247036
ENSG00000143390,-1.472603286
ENSG00000143398,1.481576904
ENSG00000143409,-2.030101497
ENSG00000143418,1.652787092
ENSG00000143437,0.688274974
ENSG00000143442,1.712701986
NA.610,NA
ENSG00000143479,2.224366212
NA.611,NA
ENSG00000143514,1.222984228
ENSG00000143515,1.54747516
ENSG00000143520,-2.249162686
ENSG00000143537,-1.573996093
ENSG00000143543,-0.517395567
ENSG00000143545,-1.394619098
ENSG00000143546,-4.909707096
ENSG00000143549,0.601826418
ENSG00000143569,0.776904381
ENSG00000143590,-2.585888126
NA.612,NA
ENSG00000143612,-0.486938978
ENSG00000143621,0.38377719
ENSG00000143622,1.16152812
NA.613,NA
ENSG00000143631,-1.861645474
NA.614,NA
ENSG00000143669,-0.918098388
ENSG00000143727,0.693862781
ENSG00000143753,-1.009792259
ENSG00000143774,-0.43742272
ENSG00000143776,1.74862322
ENSG00000143797,-0.977183584
ENSG00000143811,1.005663497
ENSG00000143816,6.979975817
ENSG00000143819,-1.55877318
ENSG00000143847,3.453177221
ENSG00000143850,1.960542115
ENSG00000143862,1.275634369
NA.615,NA
ENSG00000143870,-2.019515594
ENSG00000143878,-1.290393131
ENSG00000143882,-2.892542513
ENSG00000143947,-2.100678122
NA.616,NA
ENSG00000143977,-0.556113935
NA.617,NA
ENSG00000144026,1.671528334
NA.618,NA
ENSG00000144045,-1.810863888
NA.619,NA
ENSG00000144063,-3.151230177
ENSG00000144115,2.050894635
ENSG00000144118,1.123441973
NA.620,NA
ENSG00000144136,3.134205171
NA.621,NA
ENSG00000144199,-2.391153053
ENSG00000144214,1.793643718
ENSG00000144233,1.123749257
ENSG00000144283,-0.93195399
ENSG00000144306,-1.695131314
NA.622,NA
ENSG00000144366,1.370169984
ENSG00000144381,1.012987676
NA.623,NA
ENSG00000144452,-1.40790804
ENSG00000144455,-2.141370136
NA.624,NA
NA.625,NA
ENSG00000144566,0.864503441
ENSG00000144583,2.388724766
NA.626,NA
ENSG00000144597,1.01762515
NA.627,NA
NA.628,NA
NA.629,NA
ENSG00000144655,3.630545341
NA.630,NA
NA.631,NA
ENSG00000144711,1.391872072
NA.632,NA
ENSG00000144713,-2.43389695
ENSG00000144744,-0.724305284
ENSG00000144791,1.60682939
ENSG00000144802,1.897513289
ENSG00000144821,2.543628976
ENSG00000144824,-1.286264995
NA.633,NA
ENSG00000144935,1.477811059
ENSG00000145016,0.99714497
ENSG00000145022,-1.400831624
ENSG00000145041,0.742277634
ENSG00000145050,-1.43307675
NA.634,NA
ENSG00000145107,1.322805175
ENSG00000145191,0.680866536
NA.635,NA
ENSG00000145214,2.456190221
ENSG00000145216,0.857008817
ENSG00000145217,4.501759666
ENSG00000145241,1.150255599
ENSG00000145246,-2.458975313
ENSG00000145247,-0.865153494
NA.636,NA
ENSG00000145283,-3.180567562
ENSG00000145284,-1.904348215
NA.637,NA
ENSG00000145335,1.721141724
ENSG00000145337,-1.135737082
ENSG00000145349,-1.188628927
NA.638,NA
NA.639,NA
ENSG00000145386,-2.514501424
ENSG00000145425,-1.438034777
NA.640,NA
ENSG00000145494,-1.545463244
ENSG00000145495,0.952888866
ENSG00000145545,-1.367992074
ENSG00000145555,0.833902172
NA.641,NA
ENSG00000145592,-1.741286667
ENSG00000145604,-1.951397947
ENSG00000145632,-1.969957039
ENSG00000145685,1.177320308
ENSG00000145730,-1.217429919
ENSG00000145734,1.425828736
NA.642,NA
ENSG00000145741,-1.086859698
ENSG00000145780,1.158293281
ENSG00000145824,-6.517131325
ENSG00000145911,2.409421878
ENSG00000145912,-3.134707563
ENSG00000145919,0.822370291
ENSG00000145934,-4.669928455
ENSG00000146007,-1.335190057
NA.643,NA
ENSG00000146066,-1.303398141
ENSG00000146067,1.321409374
ENSG00000146070,-3.668914585
ENSG00000146072,-2.758738833
ENSG00000146083,0.748213561
NA.644,NA
ENSG00000146112,1.904695107
NA.645,NA
NA.646,NA
NA.647,NA
ENSG00000146232,1.698804746
ENSG00000146242,1.415348831
NA.648,NA
NA.649,NA
NA.650,NA
NA.651,NA
ENSG00000146278,0.498066294
NA.652,NA
ENSG00000146416,-2.633258234
ENSG00000146453,2.250612001
ENSG00000146457,0.877398367
ENSG00000146587,1.428049258
ENSG00000146592,1.59463829
ENSG00000146648,-1.714704454
ENSG00000146670,-2.598041784
ENSG00000146676,0.727830802
NA.653,NA
ENSG00000146701,-2.129597336
ENSG00000146757,2.081661185
ENSG00000146830,1.789915688
ENSG00000146872,1.783615129
ENSG00000146904,-1.132130315
ENSG00000146918,-1.982152002
NA.654,NA
ENSG00000147010,-2.028315114
NA.655,NA
NA.656,NA
ENSG00000147050,0.817149639
NA.657,NA
ENSG00000147123,-1.77577287
ENSG00000147133,0.858798644
ENSG00000147155,-1.101911656
ENSG00000147162,2.577292742
ENSG00000147168,3.126545356
ENSG00000147174,4.063122261
NA.658,NA
NA.659,NA
ENSG00000147251,1.926651333
ENSG00000147324,1.389830722
ENSG00000147383,-0.895880355
ENSG00000147394,-2.706082782
ENSG00000147400,-3.33175431
ENSG00000147403,-1.856835076
NA.660,NA
ENSG00000147419,-1.802030977
ENSG00000147421,1.803110311
ENSG00000147437,2.087519192
ENSG00000147459,1.367681533
ENSG00000147526,1.487615792
ENSG00000147533,0.441039288
NA.661,NA
ENSG00000147604,-1.927294527
NA.662,NA
ENSG00000147669,-1.016799002
ENSG00000147676,-2.090814998
ENSG00000147677,-1.840220589
ENSG00000147684,-0.978632089
ENSG00000147687,-1.364124663
ENSG00000147697,-4.090028567
ENSG00000147852,1.385800133
ENSG00000147854,1.628883307
ENSG00000147883,-3.943707453
ENSG00000147896,-5.044244658
ENSG00000147955,-2.447684719
NA.663,NA
ENSG00000148154,-0.727791998
ENSG00000148175,-1.910043352
ENSG00000148180,-1.553577147
ENSG00000148200,2.05712114
ENSG00000148218,-1.848834815
NA.664,NA
ENSG00000148229,-0.640727463
ENSG00000148297,1.110333548
ENSG00000148303,-2.412261935
ENSG00000148343,1.463608959
ENSG00000148344,-3.020930886
NA.665,NA
ENSG00000148358,-1.086831661
NA.666,NA
ENSG00000148384,2.565047854
ENSG00000148411,1.680651854
ENSG00000148444,-1.334587484
ENSG00000148484,-2.205877366
ENSG00000148516,4.355007394
ENSG00000148572,-0.928118754
ENSG00000148600,-2.418655617
ENSG00000148634,0.82595947
ENSG00000148671,-1.074767735
ENSG00000148672,0.485397941
ENSG00000148700,-1.05761241
ENSG00000148773,-2.821041251
NA.667,NA
ENSG00000148834,-1.929706009
ENSG00000148840,1.190435326
ENSG00000148841,-2.5450245
NA.668,NA
NA.669,NA
ENSG00000148925,0.503769433
ENSG00000148926,1.353968202
NA.670,NA
ENSG00000148943,1.455699851
NA.671,NA
ENSG00000148985,-1.99617852
ENSG00000149043,-3.420697266
NA.672,NA
ENSG00000149091,1.137621511
ENSG00000149100,-0.899928255
ENSG00000149136,-1.192686714
ENSG00000149150,2.854854437
ENSG00000149187,1.904092152
ENSG00000149212,-1.155057082
ENSG00000149218,-1.738559842
ENSG00000149231,2.338221064
NA.673,NA
ENSG00000149257,2.556720458
NA.674,NA
ENSG00000149273,-2.654161668
ENSG00000149289,2.139760284
NA.675,NA
ENSG00000149480,0.650293467
ENSG00000149527,-0.815806659
ENSG00000149532,0.99790414
ENSG00000149547,-2.291132994
NA.676,NA
ENSG00000149573,-4.094979818
ENSG00000149582,1.727949798
NA.677,NA
ENSG00000149634,3.531229695
NA.678,NA
ENSG00000149657,0.943958406
ENSG00000149658,0.996039352
ENSG00000149716,1.383312207
ENSG00000149781,2.89540724
ENSG00000149782,0.879037682
ENSG00000149806,-1.788849323
ENSG00000149809,-2.34186664
ENSG00000149823,-1.037365547
ENSG00000149923,0.602241341
ENSG00000149932,-1.145988531
NA.679,NA
ENSG00000150093,-0.391533523
ENSG00000150401,1.910088761
ENSG00000150403,1.540967918
ENSG00000150457,1.697576064
NA.680,NA
NA.681,NA
ENSG00000150556,-2.581568575
ENSG00000150593,-1.742394856
NA.682,NA
NA.683,NA
NA.684,NA
NA.685,NA
ENSG00000150687,-4.079198373
ENSG00000150753,-0.538511549
ENSG00000150760,0.987645564
ENSG00000150768,-1.029688208
ENSG00000150779,-1.426308057
ENSG00000150782,-1.644537253
NA.686,NA
ENSG00000150938,-0.816312868
ENSG00000150961,1.066444445
NA.687,NA
ENSG00000150991,1.435946667
NA.688,NA
ENSG00000151012,3.203192213
ENSG00000151014,0.85218831
ENSG00000151117,-2.772363445
NA.689,NA
ENSG00000151135,1.812830461
ENSG00000151136,-2.395643083
ENSG00000151208,0.915700159
NA.690,NA
ENSG00000151239,-0.908696031
ENSG00000151332,1.60230796
NA.691,NA
NA.692,NA
NA.693,NA
ENSG00000151366,-1.152863069
NA.694,NA
ENSG00000151422,1.953184963
ENSG00000151461,-0.689239606
NA.695,NA
ENSG00000151491,3.545453834
ENSG00000151500,-1.817879734
ENSG00000151553,1.625689506
NA.696,NA
NA.697,NA
NA.698,NA
NA.699,NA
ENSG00000151715,-2.840475643
ENSG00000151718,1.811757737
ENSG00000151726,-2.093784257
ENSG00000151748,1.469287448
ENSG00000151779,-1.196777922
NA.700,NA
ENSG00000151835,2.072816817
NA.701,NA
NA.702,NA
ENSG00000151914,-2.131439346
NA.703,NA
ENSG00000151929,1.245945205
NA.704,NA
NA.705,NA
NA.706,NA
NA.707,NA
ENSG00000152082,-1.66462433
ENSG00000152102,0.777314816
ENSG00000152137,-1.089837736
NA.708,NA
NA.709,NA
ENSG00000152234,-2.378764501
ENSG00000152240,-1.831386826
NA.710,NA
ENSG00000152256,2.072438177
ENSG00000152332,1.28350556
NA.711,NA
ENSG00000152413,1.709299636
ENSG00000152422,1.020727665
ENSG00000152443,1.72410731
ENSG00000152454,2.270280644
NA.712,NA
NA.713,NA
ENSG00000152484,1.784710863
ENSG00000152492,0.990662252
ENSG00000152503,2.841374818
ENSG00000152518,-1.632446666
ENSG00000152520,0.920641098
ENSG00000152556,-1.413282314
ENSG00000152558,-1.943866743
ENSG00000152661,-3.380371185
NA.714,NA
ENSG00000152766,-4.45109247
NA.715,NA
ENSG00000152782,-2.089408032
ENSG00000152784,2.481957833
ENSG00000152795,1.181256384
NA.716,NA
ENSG00000152944,0.751764655
ENSG00000152952,2.960249661
NA.717,NA
NA.718,NA
ENSG00000153029,-1.3907003
ENSG00000153044,-1.853625921
NA.719,NA
NA.720,NA
NA.721,NA
NA.722,NA
ENSG00000153179,1.185213773
ENSG00000153187,1.140372173
NA.723,NA
NA.724,NA
ENSG00000153294,-3.539778848
ENSG00000153310,0.797522812
ENSG00000153317,1.65174584
ENSG00000153391,0.920556654
ENSG00000153395,1.020988883
NA.725,NA
ENSG00000153406,-1.515164837
ENSG00000153487,1.691317163
NA.726,NA
NA.727,NA
ENSG00000153714,-3.684250347
ENSG00000153786,0.716058665
ENSG00000153814,2.600359903
ENSG00000153823,-1.960482467
ENSG00000153827,0.527813968
ENSG00000153879,0.985597087
ENSG00000153885,1.260858288
NA.728,NA
NA.729,NA
ENSG00000153922,1.244997416
ENSG00000153933,2.507582441
ENSG00000153975,1.223662604
NA.730,NA
NA.731,NA
NA.732,NA
ENSG00000154059,-1.367701494
ENSG00000154079,-1.392093289
ENSG00000154102,-2.576669225
NA.733,NA
ENSG00000154144,1.217466249
NA.734,NA
ENSG00000154174,-0.82941165
ENSG00000154222,1.191556913
ENSG00000154227,-3.587208018
NA.735,NA
NA.736,NA
NA.737,NA
ENSG00000154277,2.13984649
ENSG00000154310,1.811201307
ENSG00000154328,1.473580616
ENSG00000154370,1.196391419
ENSG00000154380,-1.194565241
ENSG00000154447,1.625330409
ENSG00000154511,-2.006929002
ENSG00000154518,-1.385756349
ENSG00000154553,2.317355087
ENSG00000154640,-0.849978655
NA.738,NA
NA.739,NA
ENSG00000154719,-0.764925839
ENSG00000154723,-2.184398057
NA.740,NA
ENSG00000154803,2.562381124
ENSG00000154839,-2.186731221
ENSG00000154856,-4.306641485
ENSG00000154914,2.120850044
ENSG00000154917,2.274002235
NA.741,NA
ENSG00000154945,0.786915909
NA.742,NA
ENSG00000155066,-2.698846639
ENSG00000155097,1.284224
ENSG00000155115,-1.389051654
ENSG00000155256,1.37874397
ENSG00000155304,1.76449389
NA.743,NA
ENSG00000155324,-1.491781865
ENSG00000155366,0.698137622
ENSG00000155367,1.760333451
ENSG00000155368,-3.489869469
ENSG00000155380,0.53251442
ENSG00000155463,-1.365850875
ENSG00000155545,1.209306081
ENSG00000155561,-0.679439672
ENSG00000155592,1.576432276
ENSG00000155660,-1.559126678
NA.744,NA
NA.745,NA
ENSG00000155755,-1.534225469
ENSG00000155827,-1.9321413
ENSG00000155876,-0.575856016
NA.746,NA
ENSG00000155903,1.664205192
ENSG00000155918,-1.123282974
ENSG00000155957,-1.771716869
ENSG00000155959,-0.649120721
ENSG00000155961,2.856652442
ENSG00000155962,2.271784652
NA.747,NA
ENSG00000155974,1.928736194
ENSG00000155980,4.107231286
ENSG00000156011,-1.638214439
ENSG00000156026,0.975986818
ENSG00000156052,0.988736855
ENSG00000156110,-0.955418184
NA.748,NA
NA.749,NA
ENSG00000156171,-1.391360654
NA.750,NA
ENSG00000156232,1.015156222
ENSG00000156253,-2.489906841
ENSG00000156261,-0.419929544
ENSG00000156299,-0.983982035
ENSG00000156304,1.510535956
NA.751,NA
ENSG00000156411,-1.219777921
NA.752,NA
ENSG00000156453,-1.925969421
ENSG00000156463,-2.664420961
ENSG00000156467,-2.357199497
ENSG00000156482,-1.974489229
ENSG00000156508,-0.652807679
NA.753,NA
ENSG00000156515,-1.141018987
ENSG00000156521,-1.660406154
ENSG00000156535,-1.257339545
ENSG00000156587,-2.114659223
ENSG00000156639,0.782064922
ENSG00000156671,1.247523967
ENSG00000156675,-1.590578594
ENSG00000156709,-0.817826
ENSG00000156711,-1.18555109
ENSG00000156858,0.784606226
ENSG00000156860,0.749058114
ENSG00000156873,2.469082644
NA.754,NA
ENSG00000156970,-2.431458242
ENSG00000156976,1.060616126
ENSG00000156983,1.402815112
ENSG00000156990,-1.114674056
ENSG00000157020,-0.67303055
ENSG00000157036,2.172381227
ENSG00000157106,1.51724703
NA.755,NA
ENSG00000157181,0.715032427
NA.756,NA
ENSG00000157216,-1.395013855
NA.757,NA
NA.758,NA
ENSG00000157326,-3.367537535
ENSG00000157349,-1.745613831
NA.759,NA
ENSG00000157379,-1.310485267
NA.760,NA
ENSG00000157456,-1.603112433
NA.761,NA
ENSG00000157483,-1.034731062
ENSG00000157538,0.74313383
ENSG00000157540,1.43784686
ENSG00000157551,-4.120673391
ENSG00000157557,0.371560641
ENSG00000157593,-1.498663292
ENSG00000157601,-2.442793857
NA.762,NA
ENSG00000157625,0.85189991
NA.763,NA
ENSG00000157764,1.094217058
NA.764,NA
ENSG00000157837,-1.407346071
NA.765,NA
NA.766,NA
ENSG00000158019,-3.129587647
NA.767,NA
ENSG00000158042,-2.748809474
ENSG00000158050,2.62879699
ENSG00000158055,-3.154306988
ENSG00000158079,1.297343275
ENSG00000158089,-2.224722315
ENSG00000158109,-1.917892821
ENSG00000158122,2.495304723
ENSG00000158125,-1.289665508
ENSG00000158163,2.652820923
ENSG00000158201,1.862543263
ENSG00000158246,-1.687621541
NA.768,NA
ENSG00000158301,1.3451614
ENSG00000158315,-2.745586733
NA.769,NA
ENSG00000158373,2.184018365
ENSG00000158406,4.188223944
ENSG00000158417,-0.4052035
ENSG00000158435,-0.730528655
NA.770,NA
ENSG00000158470,1.98975664
NA.771,NA
NA.772,NA
ENSG00000158555,3.211057638
NA.773,NA
NA.774,NA
ENSG00000158615,1.665033474
ENSG00000158623,-2.18420332
ENSG00000158669,1.073009902
ENSG00000158710,-0.918385718
ENSG00000158711,0.863314172
ENSG00000158717,2.039733839
ENSG00000158786,-3.435752484
ENSG00000158792,1.704858189
ENSG00000158796,0.765354601
NA.775,NA
NA.776,NA
ENSG00000158825,-1.627626796
ENSG00000158828,-0.683514589
ENSG00000158850,0.794690537
NA.777,NA
ENSG00000158863,1.176216103
ENSG00000158864,-0.699196351
ENSG00000158941,0.724381008
ENSG00000158985,1.075427024
ENSG00000159063,-1.306394851
ENSG00000159069,0.620654295
ENSG00000159079,-1.15224808
ENSG00000159086,1.953817004
ENSG00000159140,0.940840168
ENSG00000159166,-3.05870998
ENSG00000159176,-0.984051659
ENSG00000159199,-1.762022403
ENSG00000159202,0.646333576
ENSG00000159208,1.338197388
ENSG00000159214,1.842478392
ENSG00000159216,1.380675102
NA.778,NA
ENSG00000159228,-2.402681379
ENSG00000159256,0.956947392
ENSG00000159337,-2.880257762
ENSG00000159346,-1.058440721
ENSG00000159348,-2.306651432
ENSG00000159352,-1.135059711
ENSG00000159377,-0.748160105
ENSG00000159388,-1.793824532
NA.779,NA
ENSG00000159423,-3.051771053
NA.780,NA
ENSG00000159455,-1.284258893
ENSG00000159461,0.597843508
ENSG00000159527,-2.735365058
ENSG00000159579,0.859179154
ENSG00000159588,1.599741726
ENSG00000159592,1.089366131
ENSG00000159596,-0.994474473
NA.781,NA
ENSG00000159640,3.63583652
ENSG00000159692,1.142562066
ENSG00000159753,4.113096935
NA.782,NA
ENSG00000159784,6.0067837
ENSG00000159788,-1.571523185
ENSG00000159792,-2.078752336
ENSG00000159840,0.95844673
ENSG00000159871,-1.936832006
ENSG00000159873,2.359067272
ENSG00000159885,1.379092056
ENSG00000159899,4.81406707
NA.783,NA
NA.784,NA
ENSG00000160014,-1.072241542
ENSG00000160049,-0.877188146
ENSG00000160087,1.65487626
NA.785,NA
NA.786,NA
NA.787,NA
ENSG00000160179,-2.961302419
ENSG00000160190,2.116495343
ENSG00000160199,1.615308736
ENSG00000160200,2.911018365
NA.788,NA
NA.789,NA
ENSG00000160209,0.752637198
ENSG00000160211,-3.178436147
ENSG00000160213,-1.861048806
NA.790,NA
NA.791,NA
ENSG00000160285,0.747303005
ENSG00000160293,1.148022521
ENSG00000160294,0.935986298
NA.792,NA
ENSG00000160299,1.13309807
ENSG00000160305,1.167556839
NA.793,NA
NA.794,NA
NA.795,NA
NA.796,NA
ENSG00000160360,3.921248095
NA.797,NA
ENSG00000160446,-2.899361076
ENSG00000160447,3.729582503
NA.798,NA
ENSG00000160469,4.718334164
ENSG00000160471,5.437740867
ENSG00000160472,6.42150805
ENSG00000160551,0.932275457
ENSG00000160570,2.575781481
ENSG00000160588,-0.806092156
ENSG00000160606,-1.732929849
ENSG00000160633,1.082708529
ENSG00000160679,0.774520454
ENSG00000160685,-0.474008281
ENSG00000160691,-0.648288669
ENSG00000160712,3.19007732
ENSG00000160741,1.149712267
ENSG00000160746,-2.81613556
ENSG00000160752,-0.934299967
ENSG00000160789,-0.895923167
ENSG00000160799,0.741649025
ENSG00000160886,3.772345558
ENSG00000160888,1.339941299
ENSG00000160932,-2.492543345
ENSG00000160953,2.279711247
ENSG00000160972,1.320344299
ENSG00000161011,2.821596283
ENSG00000161013,0.966550906
ENSG00000161016,-2.614608233
NA.799,NA
ENSG00000161091,1.746534833
ENSG00000161202,1.473529527
ENSG00000161203,-0.634517412
ENSG00000161217,-1.045571919
ENSG00000161243,-1.397501812
ENSG00000161249,-2.943914022
ENSG00000161267,-3.331717474
NA.800,NA
NA.801,NA
ENSG00000161513,-1.89795278
ENSG00000161526,1.015800712
NA.802,NA
ENSG00000161547,0.656996348
NA.803,NA
ENSG00000161594,5.221311658
ENSG00000161638,3.247273868
ENSG00000161642,-2.022756251
ENSG00000161647,3.658102344
ENSG00000161671,-1.382256683
ENSG00000161677,-1.020725029
ENSG00000161681,2.741131605
ENSG00000161791,4.344147081
