"","GSM6765254","GSM6765268","GSM6765281","GSM6765294","GSM6765307","GSM6765321","GSM6765335","GSM6765349","GSM6765363","GSM6765379","GSM6765393","GSM6765408"
"NCL",1.1970675348095,1.44731076894402,1.25943242012375,0.132496089145312,0.1321335961468,-0.0201464156850951,-1.36018518254739,-1.47520754362413,-1.33429345451645,-0.148640913058288,0.0237766267517806,0.146256473510195
"PPP1R7",1.43839701629337,1.36577191022824,1.44389601207614,0.834066042877049,-0.33712291731259,-0.233667851977579,-0.957020764509353,-1.15746529461331,-1.153562863122,-0.326944593859525,-0.50214149833915,-0.414205197741286
"RND3",1.49960828244837,1.36181461728299,1.28768161508765,-0.101721626929154,-0.113762140686393,0.464767494812046,-1.23572186193216,-1.22344558473142,-1.31015605015234,-0.0989298603370633,-0.0320771450879009,-0.498057739774612
"ATP5PB",1.7016279103133,1.5169964407429,1.36292417856548,-0.208829475498041,-0.42079510686164,-0.324813931092563,-0.787373383575173,-1.12761509685861,-1.24726649979053,-0.148854315508791,-0.381838881524194,0.0658381610878525
"NCF2",1.33543206415031,1.35321281391653,1.50003285526731,-1.01908938959357,-0.0636880971778281,0.132195098798699,-1.14480569291795,-1.27457576584401,-0.757282336836344,-0.338760755633004,0.593333836933385,-0.316004631063533
"RGS2",0.817964123282302,0.734021509534564,0.756850249429274,0.903013295105545,0.727892450108487,1.09682582448697,-1.42911369774405,-1.40838557551729,-1.58427191414306,-0.12657572608959,-0.242875904530611,-0.245344633922542
"MYCL",1.58582274841845,1.37120108829808,1.55382201069529,0.389291995813468,-0.0737057221483353,-0.298082985694101,-0.824478743121659,-0.826543689382955,-1.13245893586211,-0.806616205899925,-0.792070108550059,-0.146181452566144
"SIPA1L2",0.455341853686272,0.0643864194878264,0.426724226309846,1.33813916004679,0.529091276862421,0.669985087620686,-1.53501465585432,-1.62655980516634,-1.53555145203943,0.572000512526114,0.00913023928790263,0.632327137232236
"CDC20",1.65069934593391,1.25999165501073,1.20668040496245,-0.188005477286332,0.0462228360661209,-0.996600384103193,-1.0686598413144,-1.01723595322348,-1.06927132216673,-0.0944004826952756,-0.510921715902968,0.781500934719167
"ABCD3",1.19825077305921,1.22355162256428,1.30534369303392,-0.637421550572919,-0.939254899813756,0.242525429140282,-0.717103727373298,-1.21757471374155,-1.31272537024607,0.971978142176091,-0.473660068043562,0.356090669817375
"STMN1",0.410210299786485,1.15467691477928,1.26824560429234,0.886823563996784,1.22434921172446,-0.000500294871035626,-1.45961845633205,-1.34502236254116,-0.984919294661932,-0.527190887827924,-0.645452256590743,0.0183979582454919
"CENPF",0.790811994699272,0.808450090117115,0.762077792519023,0.446438603666495,0.731957755575488,0.147328058140413,-1.52697300910427,-1.52831212681531,-1.52727244401607,-0.00936173997976025,-0.245452327785586,1.15030735298319
"NRP2",1.44458315169912,1.46163067164619,1.78798145127333,-0.444306750772696,-0.447358503871519,-0.813295184350502,-0.933376337805385,-0.934208375012133,-0.685743056955364,-0.160570504122139,0.210959197104418,-0.486295758833333
"SGK1",-0.280592254763761,-0.268402560039102,-0.187855488095425,1.13972275994001,1.07040119806001,1.19151700774813,-1.40594043697485,-1.48344476150118,-1.36891667212013,0.370657441411443,0.69271821139108,0.530135554943775
"ARG1",0.277675941068813,-0.0840053156888476,0.0398074911377062,-0.552702103260205,0.240773719126367,-0.699120646299542,-0.985175261141813,-1.03545569818629,-1.230153278497,1.86609757071762,1.66679862584155,0.495458955181648
"C1orf198",1.48794408453188,1.26783497861511,1.56631052363211,0.0945328485834842,-0.155851304825546,0.571567340668691,-0.932233924071187,-1.09891501420428,-0.771773270576349,-0.219313556126309,-0.847041526300572,-0.963061179927035
"LTBP2",0.973922190421855,1.49023835951757,1.18364523618799,-0.533429515741494,0.422919558301185,0.189133854707724,-1.24984226946522,-1.25311825532288,-1.57582172078525,-0.216692034868788,0.514721198246603,0.0543233988006978
"MSX2",1.38194080386228,2.1028493106386,1.00073820578117,-0.383576648525702,0.286465157790058,-0.215922782740266,-0.995717786748817,-0.657586565621595,-0.538993859312286,-0.841338417701087,-0.969575325971587,-0.169282091450764
"ARL4A",0.246359005201476,0.263817019266375,0.217918173358661,1.33127892337696,1.31565273590592,1.3266608267847,-1.08829246574908,-1.17721189315894,-1.59688196037014,-0.584363331511296,0.0524308602897678,-0.307367893394405
"PFDN5",0.878992053875694,0.613084117966195,0.715980634180558,0.455349871150255,0.410013597998007,0.335458736829049,-1.79171225604228,-1.58539526880592,-1.50280051156183,0.226059974650589,0.476388800676423,0.768580249083261
"HJURP",1.46396043445144,1.47935412463138,1.77404466068357,0.0911018491992978,-0.244438427952262,-0.907251901438673,-0.907251901438673,-0.684057569255618,-0.907251901438673,-0.599992124558067,-0.27861897694913,-0.279598265934593
"MCEE",1.87838911710865,1.04530925530693,1.14652258835167,0.0192107017074925,-0.815353602458533,-0.952775865143739,-0.763003349749025,-1.13695370061738,-0.389997042531296,-0.84556918231063,-0.0501179007837274,0.864338981119588
"RPS10",1.08452015174364,1.40027750216173,0.663241873015561,-0.025337329910091,-0.604197724350196,-0.0283648766293439,-1.53898946095768,-1.41456249240155,-1.21975183443964,0.575664608036937,0.196881335524399,0.910618248206227
"MT2A",0.845705045255318,0.854907849574455,0.736221553450576,-0.448052186495223,-0.460935744619383,-0.399993197578472,-1.3060893465814,-1.33589133654203,-1.33822470573417,0.443247848690369,1.03278824143948,1.37631597914048
"TNFSF9",0.340178690998204,0.0518159550840538,0.536934616313779,-0.23089869502448,-0.0166902092435826,0.88560865680473,-1.34157921059593,-1.49542582258655,-1.49306888742323,0.154718342229383,1.48334189014305,1.12506467330056
